PHI,CHI
50,49
MIN,GSW
46,53
MEM,LAC
36,41
TOR,MIA
44,43
NYK,ORL
37,36
UTA,POR
42,47
CLE,BOS
34,56
SAC,DEN
43,54
CHO,DET
31,57
NOP,HOU
55,48
OKC,IND
52,52
DAL,LAL
55,43
BRK,MIL
30,47
PHO,SAS
39,43
ATL,WAS
45,48
NYK,ATL
56,50
CHI,BRK
56,35
HOU,CHO
44,47
DET,CLE
47,60
MEM,GSW
46,52
DEN,LAC
50,44
ORL,MIA
41,42
NOP,MIN
43,35
POR,OKC
46,43
MIL,PHI
44,38
LAL,SAC
44,39
DAL,UTA
43,52
TOR,BOS
44,44
WAS,IND
44,49
LAC,PHO
57,50
ORL,BRK
45,48
ATL,CHI
44,38
WAS,CLE
50,59
POR,DAL
45,48
DEN,GSW
51,60
UTA,HOU
43,53
SAC,LAL
54,43
IND,MEM
40,38
BOS,MIL
55,48
OKC,MIN
64,45
SAS,NOP
48,48
DET,NYK
51,40
MIA,PHI
51,43
CHO,TOR
42,50
MIL,CHI
39,50
NOP,GSW
44,48
DAL,HOU
50,48
WAS,TOR
45,41
BRK,ATL
41,44
BOS,CLE
45,50
SAS,LAC
44,50
POR,MEM
40,42
MIL,CHI
36,43
NOP,GSW
38,47
BOS,CLE
39,41
DAL,HOU
39,45
WAS,TOR
52,46
BRK,ATL
43,47
SAS,LAC
50,48
POR,MEM
36,46
CLE,BOS
50,41
CHI,MIL
54,49
GSW,NOP
56,52
HOU,DAL
61,56
LAC,SAS
35,50
TOR,WAS
47,48
ATL,BRK
38,39
CHI,MIL
43,43
GSW,NOP
53,45
MEM,POR
40,47
