NYK,TOR
41,45
POR,UTA
51,46
MIA,ATL
41,46
PHI,CHA
46,46
BOS,CLE
54,42
PHO,DAL
44,50
UTA,DEN
36,42
NOP,HOU
48,45
SAC,LAC
39,50
MIL,WAS
37,48
ORL,BRK
43,46
TOR,DET
48,40
OKC,IND
43,47
MEM,LAL
50,46
CHI,NYK
35,46
GSW,POR
61,53
MIN,SAC
42,47
CHA,ATL
41,42
ORL,CHI
43,44
MIN,GSW
51,64
SAS,HOU
43,42
OKC,NOP
40,44
BOS,PHI
49,46
MEM,PHO
46,43
MIL,TOR
44,52
LAL,UTA
55,48
MIA,WAS
43,60
NYK,BRK
43,43
DEN,LAC
43,53
WAS,BOS
56,46
CHI,CHA
42,39
BRK,CLE
38,54
GSW,DEN
52,46
DAL,MEM
52,48
PHI,MIA
48,40
ATL,MIL
49,47
UTA,MIN
59,48
HOU,NOP
49,49
TOR,NYK
45,45
DET,OKC
50,43
IND,ORL
52,37
LAC,POR
42,52
PHO,SAC
48,41
LAL,SAS
56,51
ATL,IND
44,43
GSW,LAC
51,46
MEM,OKC
35,38
BRK,TOR
38,36
WAS,CHI
40,39
POR,HOU
51,51
CHA,MIA
44,46
DAL,SAS
41,38
GSW,LAC
40,59
MEM,OKC
47,46
WAS,CHI
47,43
ATL,IND
41,44
BRK,TOR
41,39
POR,HOU
48,42
CHA,MIA
46,44
DAL,SAS
53,42
IND,ATL
37,40
LAC,GSW
48,43
OKC,MEM
39,45
TOR,BRK
38,40
HOU,POR
57,51
CHI,WAS
46,45
IND,ATL
46,41
MIA,CHA
45,34
SAS,DAL
50,51
OKC,MEM
41,41
TOR,BRK
37,32
LAC,GSW
43,56
HOU,POR
52,56
CHI,WAS
39,43
MIA,CHA
48,42
SAS,DAL
41,39
ATL,IND
48,50
WAS,CHI
32,31
GSW,LAC
50,45
MEM,OKC
44,48
POR,HOU
45,51
DAL,SAS
51,49
BRK,TOR
51,49
IND,ATL
39,38
LAC,GSW
43,42
OKC,MEM
44,34
TOR,BRK
37,42
SAS,DAL
47,53
HOU,POR
41,44
ATL,IND
39,36
GSW,LAC
53,54
MEM,OKC
42,53
DAL,SAS
45,52
BRK,TOR
45,39
WAS,IND
45,41
LAC,OKC
60,48
BRK,MIA
43,51
POR,SAS
35,51
WAS,IND
41,36
LAC,OKC
46,52
BRK,MIA
41,45
POR,SAS
47,60
OKC,LAC
50,49
IND,WAS
38,28
MIA,BRK
39,53
SAS,POR
50,44
OKC,LAC
40,42
IND,WAS
43,41
MIA,BRK
45,39
SAS,POR
42,50
WAS,IND
46,36
LAC,OKC
50,40
BRK,MIA
45,38
POR,SAS
38,51
OKC,LAC
42,46
IND,WAS
39,33
MIA,IND
46,43
OKC,SAS
49,59
MIA,IND
42,41
OKC,SAS
37,50
IND,MIA
37,47
SAS,OKC
46,43
IND,MIA
44,40
SAS,OKC
42,44
MIA,IND
49,43
OKC,SAS
41,52
IND,MIA
42,55
SAS,OKC
49,43
MIA,SAS
49,53
MIA,SAS
45,48
SAS,MIA
47,42
SAS,MIA
49,41
MIA,SAS
37,49
